filename,word,type,description
3000-junior-high-school-words.md,ballad,"Music, Art & Performance","a slow, emotional song that tells a story"
3000-junior-high-school-words.md,cymbal,"Music, Art & Performance",a round metal plate that makes a loud sound when hit
3000-junior-high-school-words.md,ensemble,"Music, Art & Performance",a small group of musicians who play together
3000-junior-high-school-words.md,flute,"Music, Art & Performance",a musical instrument you play by blowing across a hole
3000-junior-high-school-words.md,harp,"Music, Art & Performance",a large instrument with many strings that you pluck
3000-junior-high-school-words.md,microphone,"Music, Art & Performance",a device that makes your voice louder
3000-junior-high-school-words.md,muse,"Music, Art & Performance",a source of inspiration for an artist
3000-junior-high-school-words.md,orchestra pit,"Music, Art & Performance",the area in front of the stage where musicians sit
3000-junior-high-school-words.md,overture,"Music, Art & Performance",an instrumental piece played at the beginning of an opera
3000-junior-high-school-words.md,spotlight,"Music, Art & Performance",a strong light that shines on a performer on stage
3000-junior-high-school-words.md,studio,"Music, Art & Performance",a room where artists create or musicians record
3000-junior-high-school-words.md,viola,"Music, Art & Performance",a string instrument slightly larger than a violin
3000-junior-high-school-words.md,cello,"Music, Art & Performance",a large string instrument played while sitting down
3000-junior-high-school-words.md,violin,"Music, Art & Performance",a small string instrument played with a bow
3000-junior-high-school-words.md,appliance,Home & Daily Living (Advanced),"a machine used in the home, like a washing machine"
3000-junior-high-school-words.md,landlord,Home & Daily Living (Advanced),the owner of a house or apartment who rents it to others
3000-junior-high-school-words.md,mortgage,Home & Daily Living (Advanced),a loan from a bank to buy a house
3000-junior-high-school-words.md,plumbing,Home & Daily Living (Advanced),the system of pipes that carries water in a building
3000-junior-high-school-words.md,renovate,Home & Daily Living (Advanced),to repair and improve an old building
3000-junior-high-school-words.md,tenant,Home & Daily Living (Advanced),a person who pays rent to live in someone's property
3000-junior-high-school-words.md,utility,Home & Daily Living (Advanced),"basic services like water, gas, and electricity"
3000-junior-high-school-words.md,vacuum,Home & Daily Living (Advanced),to clean a floor using a machine that sucks up dirt
3000-junior-high-school-words.md,maintenance,Home & Daily Living (Advanced),the work of keeping something in good condition
3000-junior-high-school-words.md,chore,Home & Daily Living (Advanced),"a regular job around the house, like washing dishes"
3000-junior-high-school-words.md,attic,Home & Daily Living (Advanced),a room or space at the top of a house under the roof
3000-junior-high-school-words.md,basement,Home & Daily Living (Advanced),a room below the ground level of a building
3000-junior-high-school-words.md,balcony,Home & Daily Living (Advanced),a small platform on the outside of a building above ground
3000-junior-high-school-words.md,corridor,Home & Daily Living (Advanced),"a long, narrow passage inside a building"
3000-junior-high-school-words.md,driveway,Home & Daily Living (Advanced),a short road from the street to a house or garage
3000-junior-high-school-words.md,hallway,Home & Daily Living (Advanced),a passage inside a house that connects rooms
3000-junior-high-school-words.md,patio,Home & Daily Living (Advanced),"an outdoor area next to a house, often with a hard floor"
3000-junior-high-school-words.md,porch,Home & Daily Living (Advanced),a covered area at the entrance of a house
3000-junior-high-school-words.md,laundry,Home & Daily Living (Advanced),clothes that need to be washed; the act of washing clothes
3000-junior-high-school-words.md,detergent,Home & Daily Living (Advanced),a cleaning product used for washing clothes or dishes
3000-junior-high-school-words.md,bleach,Home & Daily Living (Advanced),a strong chemical used to make things white or kill germs
3000-junior-high-school-words.md,fabric softener,Home & Daily Living (Advanced),a liquid added to laundry to make clothes soft
3000-junior-high-school-words.md,clothesline,Home & Daily Living (Advanced),a rope or wire used to hang wet clothes to dry
3000-junior-high-school-words.md,iron,Home & Daily Living (Advanced),a heated device used to make clothes smooth and flat
3000-junior-high-school-words.md,hanger,Home & Daily Living (Advanced),a device used to hang clothes in a closet
3000-junior-high-school-words.md,mop,Home & Daily Living (Advanced),a tool with a long handle used to clean floors with water
3000-junior-high-school-words.md,broom,Home & Daily Living (Advanced),a tool with a long handle and bristles used to sweep
3000-junior-high-school-words.md,dustpan,Home & Daily Living (Advanced),a flat tool used to collect dirt swept with a broom
3000-junior-high-school-words.md,sponge,Home & Daily Living (Advanced),a soft material used for cleaning and absorbing water
3000-junior-high-school-words.md,faucet,Home & Daily Living (Advanced),a device that controls the flow of water from a pipe
3000-junior-high-school-words.md,drain,Home & Daily Living (Advanced),an opening where water flows away
3000-junior-high-school-words.md,outlet,Home & Daily Living (Advanced),a place in a wall where you plug in electrical devices
3000-junior-high-school-words.md,extension cord,Home & Daily Living (Advanced),a long wire that allows you to plug in devices far from an outlet
3000-junior-high-school-words.md,thermostat,Home & Daily Living (Advanced),a device that controls the temperature in a building
3000-junior-high-school-words.md,insulation,Home & Daily Living (Advanced),material used to keep heat inside a building
3000-junior-high-school-words.md,leak,Home & Daily Living (Advanced),water or gas escaping through a hole or crack
3000-junior-high-school-words.md,clog,Home & Daily Living (Advanced),to block a pipe or drain so water cannot flow
3000-junior-high-school-words.md,circuit breaker,Home & Daily Living (Advanced),a safety device that stops electricity when there is a problem
3000-junior-high-school-words.md,doorbell,Home & Daily Living (Advanced),a button at a door that makes a sound when pressed
3000-junior-high-school-words.md,deadbolt,Home & Daily Living (Advanced),a strong lock that is opened by turning a knob or key
3000-junior-high-school-words.md,lease,Home & Daily Living (Advanced),a legal agreement to rent a property for a set time
3000-junior-high-school-words.md,deposit,Home & Daily Living (Advanced),money paid before renting that is returned later
3000-junior-high-school-words.md,evict,Home & Daily Living (Advanced),to force a tenant to leave a rented property
3000-junior-high-school-words.md,furnish,Home & Daily Living (Advanced),to put furniture and other items in a house
3000-junior-high-school-words.md,interior,Home & Daily Living (Advanced),the inside of a building or room
3000-junior-high-school-words.md,exterior,Home & Daily Living (Advanced),the outside of a building
3000-junior-high-school-words.md,remodel,Home & Daily Living (Advanced),to change the structure or design of a room or building
3000-junior-high-school-words.md,insulate,Home & Daily Living (Advanced),to add material that prevents heat or cold from passing through
3000-junior-high-school-words.md,ventilation,Home & Daily Living (Advanced),the movement of fresh air through a building
3000-junior-high-school-words.md,air conditioning,Home & Daily Living (Advanced),a system that cools the air inside a building
